ARO Accession	Name	Model ID	Model Type	Pathogen	NCBI Plasmid	NCBI WGS	NCBI Chromosome	NCBI Genomic Island	Criteria	ARO Categories
ARO:3000251	msrA	1200	protein homolog model	Staphylococcus saprophyticus	5.41	16.5	0	0	perfect_strict	antibiotic target protection; lincosamide antibiotic; macrolide antibiotic; oxazolidinone antibiotic; phenicol antibiotic; pleuromutilin antibiotic; streptogramin antibiotic; tetracycline antibiotic
ARO:3003151	CARB-22	1201	protein homolog model	Vibrio parahaemolyticus	0	10.47	2.14	0	perfect	antibiotic inactivation; penam
ARO:3003151	CARB-22	1201	protein homolog model	Vibrio parahaemolyticus	0	10.76	2.14	0	perfect_strict	antibiotic inactivation; penam
ARO:3001890	CTX-M-28	1202	protein homolog model	Klebsiella pneumoniae	0	0.09	0	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3001890	CTX-M-28	1202	protein homolog model	Stenotrophomonas maltophilia	0	0.22	0	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3001890	CTX-M-28	1202	protein homolog model	Klebsiella quasipneumoniae	0	0.24	0	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3003461	Mycobacterium tuberculosis ndh mutant conferring resistance to isoniazid	1203	protein variant model	Mycobacterium tuberculosis	0	2.78	6.09	0	perfect_strict	antibiotic target alteration; isoniazid
ARO:3000448	qepA	1206	protein homolog model	Escherichia coli	0	0.05	0	0	perfect_strict	antibiotic efflux; fluoroquinolone antibiotic
ARO:3000448	qepA	1206	protein homolog model	Shigella flexneri	0	0.2	0	2.38	perfect_strict	antibiotic efflux; fluoroquinolone antibiotic
ARO:3002144	DHA-13	1207	protein homolog model	Salmonella enterica	0.08	0.01	0	0	perfect_strict	antibiotic inactivation; cephalosporin; cephamycin
ARO:3002144	DHA-13	1207	protein homolog model	Klebsiella pneumoniae	0	0.01	0	0	perfect_strict	antibiotic inactivation; cephalosporin; cephamycin
ARO:3002144	DHA-13	1207	protein homolog model	Morganella morganii	0	8.96	11.54	0	perfect	antibiotic inactivation; cephalosporin; cephamycin
ARO:3002144	DHA-13	1207	protein homolog model	Morganella morganii	0	13.43	19.23	0	perfect_strict	antibiotic inactivation; cephalosporin; cephamycin
ARO:3001357	SHV-173	1208	protein homolog model	Acinetobacter baumannii	0.07	0	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3001357	SHV-173	1208	protein homolog model	Klebsiella pneumoniae	0	0.09	0.11	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3002760	QnrB45	1209	protein homolog model	Klebsiella pneumoniae	0	0.01	0	0	perfect_strict	antibiotic target protection; fluoroquinolone antibiotic
ARO:3002271	VIM-1	1211	protein homolog model	Providencia rettgeri	0	2.63	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam; penem
ARO:3002271	VIM-1	1211	protein homolog model	Salmonella enterica	0.08	0.04	0	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam; penem
ARO:3002271	VIM-1	1211	protein homolog model	Salmonella enterica	0.08	0.04	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam; penem
ARO:3002271	VIM-1	1211	protein homolog model	Escherichia coli	0.04	0	0	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam; penem
ARO:3002271	VIM-1	1211	protein homolog model	Escherichia coli	0.04	0	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam; penem
ARO:3002271	VIM-1	1211	protein homolog model	Klebsiella pneumoniae	0.24	0.85	0.11	0.95	perfect	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam; penem
ARO:3002271	VIM-1	1211	protein homolog model	Klebsiella pneumoniae	0.24	0.9	0.11	0.95	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam; penem
ARO:3002271	VIM-1	1211	protein homolog model	Pseudomonas aeruginosa	1.2	0.47	0	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam; penem
ARO:3002271	VIM-1	1211	protein homolog model	Pseudomonas aeruginosa	1.2	0.47	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam; penem
ARO:3002271	VIM-1	1211	protein homolog model	Serratia marcescens	0	0.36	0	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam; penem
ARO:3002271	VIM-1	1211	protein homolog model	Serratia marcescens	0	0.36	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam; penem
ARO:3002271	VIM-1	1211	protein homolog model	Klebsiella oxytoca	0	1.56	0	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam; penem
ARO:3002271	VIM-1	1211	protein homolog model	Klebsiella oxytoca	0	1.56	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam; penem
ARO:3002271	VIM-1	1211	protein homolog model	Pseudomonas putida	10	0	0	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam; penem
ARO:3002271	VIM-1	1211	protein homolog model	Pseudomonas putida	10	0	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam; penem
ARO:3002271	VIM-1	1211	protein homolog model	Enterobacter cloacae	0.84	1.18	0	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam; penem
ARO:3002271	VIM-1	1211	protein homolog model	Enterobacter cloacae	0.84	1.18	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam; penem
ARO:3002271	VIM-1	1211	protein homolog model	Citrobacter freundii	1.61	4.37	0	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam; penem
ARO:3002271	VIM-1	1211	protein homolog model	Citrobacter freundii	1.61	4.37	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam; penem
ARO:3002271	VIM-1	1211	protein homolog model	Enterobacter asburiae	0	2.54	0	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam; penem
ARO:3002271	VIM-1	1211	protein homolog model	Enterobacter asburiae	0	2.54	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam; penem
ARO:3002271	VIM-1	1211	protein homolog model	Providencia rettgeri	0	2.63	0	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam; penem
ARO:3002271	VIM-1	1211	protein homolog model	Providencia stuartii	0	3.33	0	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam; penem
ARO:3002271	VIM-1	1211	protein homolog model	Providencia stuartii	0	3.33	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam; penem
ARO:3002271	VIM-1	1211	protein homolog model	Enterobacter hormaechei	6.6	2.2	0	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam; penem
ARO:3002271	VIM-1	1211	protein homolog model	Enterobacter hormaechei	6.6	2.2	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam; penem
ARO:3002271	VIM-1	1211	protein homolog model	Enterobacter kobei	1.45	1.06	0	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam; penem
ARO:3002271	VIM-1	1211	protein homolog model	Enterobacter kobei	1.45	1.06	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam; penem
ARO:3002271	VIM-1	1211	protein homolog model	Citrobacter youngae	0	7.14	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam; penem
ARO:3002271	VIM-1	1211	protein homolog model	Raoultella planticola	0	3.45	0	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam; penem
ARO:3002271	VIM-1	1211	protein homolog model	Raoultella planticola	0	3.45	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam; penem
ARO:3002271	VIM-1	1211	protein homolog model	Citrobacter portucalensis	0	5.56	0	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam; penem
ARO:3002271	VIM-1	1211	protein homolog model	Citrobacter portucalensis	0	5.56	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam; penem
ARO:3002271	VIM-1	1211	protein homolog model	Enterobacter roggenkampii	0	3.51	0	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam; penem
ARO:3002271	VIM-1	1211	protein homolog model	Enterobacter roggenkampii	0	3.51	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam; penem
ARO:3002271	VIM-1	1211	protein homolog model	Klebsiella michiganensis	0.83	2.99	0	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam; penem
ARO:3002271	VIM-1	1211	protein homolog model	Klebsiella michiganensis	0.83	2.99	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam; penem
ARO:3002271	VIM-1	1211	protein homolog model	Klebsiella quasipneumoniae	0	0.71	0	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam; penem
ARO:3002271	VIM-1	1211	protein homolog model	Klebsiella quasipneumoniae	0	0.71	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam; penem
ARO:3001802	OXA-141	1212	protein homolog model	Pseudomonas aeruginosa	0	0.02	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3001802	OXA-141	1212	protein homolog model	Citrobacter freundii	0	0.49	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3000819	nalD	1213	protein overexpression model	Escherichia coli	0	0.01	0	0	perfect_strict	aminocoumarin antibiotic; antibiotic efflux; carbapenem; cephalosporin; cephamycin; diaminopyrimidine antibiotic; fluoroquinolone antibiotic; macrolide antibiotic; monobactam; penam; penem; peptide antibiotic; phenicol antibiotic; sulfonamide antibiotic; tetracycline antibiotic
ARO:3000819	nalD	1213	protein overexpression model	Klebsiella pneumoniae	0	0.01	0	0	perfect_strict	aminocoumarin antibiotic; antibiotic efflux; carbapenem; cephalosporin; cephamycin; diaminopyrimidine antibiotic; fluoroquinolone antibiotic; macrolide antibiotic; monobactam; penam; penem; peptide antibiotic; phenicol antibiotic; sulfonamide antibiotic; tetracycline antibiotic
ARO:3000819	nalD	1213	protein overexpression model	Pseudomonas aeruginosa	0	95.08	97.64	0	perfect_strict	aminocoumarin antibiotic; antibiotic efflux; carbapenem; cephalosporin; cephamycin; diaminopyrimidine antibiotic; fluoroquinolone antibiotic; macrolide antibiotic; monobactam; penam; penem; peptide antibiotic; phenicol antibiotic; sulfonamide antibiotic; tetracycline antibiotic
ARO:3000819	nalD	1213	protein overexpression model	Pseudomonas fluorescens	0	0	2.94	0	perfect_strict	aminocoumarin antibiotic; antibiotic efflux; carbapenem; cephalosporin; cephamycin; diaminopyrimidine antibiotic; fluoroquinolone antibiotic; macrolide antibiotic; monobactam; penam; penem; peptide antibiotic; phenicol antibiotic; sulfonamide antibiotic; tetracycline antibiotic
ARO:3000819	nalD	1213	protein overexpression model	Stenotrophomonas maltophilia	0	0.43	0	0	perfect_strict	aminocoumarin antibiotic; antibiotic efflux; carbapenem; cephalosporin; cephamycin; diaminopyrimidine antibiotic; fluoroquinolone antibiotic; macrolide antibiotic; monobactam; penam; penem; peptide antibiotic; phenicol antibiotic; sulfonamide antibiotic; tetracycline antibiotic
ARO:3001340	SHV-119	1216	protein homolog model	Klebsiella pneumoniae	0	0.12	0.11	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3001340	SHV-119	1216	protein homolog model	Klebsiella pneumoniae	0	0.4	0.11	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3001451	OXA-139	1217	protein homolog model	Acinetobacter baumannii	0	0.21	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3001451	OXA-139	1217	protein homolog model	Pseudomonas aeruginosa	0	0.02	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3003157	TEM-219	1218	protein homolog model	Acinetobacter baumannii	0	0.02	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3003157	TEM-219	1218	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3003157	TEM-219	1218	protein homolog model	Klebsiella pneumoniae	0	0.01	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3003157	TEM-219	1218	protein homolog model	Streptococcus pneumoniae	0	0.01	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3003157	TEM-219	1218	protein homolog model	Escherichia fergusonii	0.44	0	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3002929	vanRN	1219	protein homolog model	Enterococcus faecium	0.09	0.06	0	0	perfect	antibiotic target alteration; glycopeptide antibiotic
ARO:3002929	vanRN	1219	protein homolog model	Enterococcus faecium	0.09	0.06	0	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3001670	OXA-231	1221	protein homolog model	Acinetobacter baumannii	0	0.05	0	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3001670	OXA-231	1221	protein homolog model	Acinetobacter baumannii	0	0.07	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3000149	fosA	1222	protein homolog model	Pseudomonas aeruginosa	0	62.75	61.94	0	perfect	antibiotic inactivation; fosfomycin
ARO:3000149	fosA	1222	protein homolog model	Pseudomonas aeruginosa	0	94.34	95.54	0	perfect_strict	antibiotic inactivation; fosfomycin
ARO:3000149	fosA	1222	protein homolog model	Pseudomonas putida	0	1.72	0	0	perfect_strict	antibiotic inactivation; fosfomycin
ARO:3000149	fosA	1222	protein homolog model	Pseudomonas fluorescens	0	17.21	26.47	0	perfect_strict	antibiotic inactivation; fosfomycin
ARO:3000149	fosA	1222	protein homolog model	Stenotrophomonas maltophilia	0	0.22	0	0	perfect_strict	antibiotic inactivation; fosfomycin
ARO:3000149	fosA	1222	protein homolog model	Pseudomonas syringae	0	0.28	2.7	0	perfect_strict	antibiotic inactivation; fosfomycin
ARO:3000149	fosA	1222	protein homolog model	Pseudomonas chlororaphis	0	3.03	0	0	perfect_strict	antibiotic inactivation; fosfomycin
ARO:3000149	fosA	1222	protein homolog model	Pseudomonas koreensis	0	63.16	66.67	0	perfect_strict	antibiotic inactivation; fosfomycin
ARO:3001043	TEM-178	1225	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3000778	adeG	1226	protein homolog model	Acinetobacter baumannii	0	71.62	58.57	0	perfect	antibiotic efflux; fluoroquinolone antibiotic; tetracycline antibiotic
ARO:3000778	adeG	1226	protein homolog model	Acinetobacter baumannii	0	99.31	99.64	0	perfect_strict	antibiotic efflux; fluoroquinolone antibiotic; tetracycline antibiotic
ARO:3000778	adeG	1226	protein homolog model	Salmonella enterica	0	0.01	0	0	perfect_strict	antibiotic efflux; fluoroquinolone antibiotic; tetracycline antibiotic
ARO:3000778	adeG	1226	protein homolog model	Klebsiella pneumoniae	0	0.03	0	0	perfect_strict	antibiotic efflux; fluoroquinolone antibiotic; tetracycline antibiotic
ARO:3000778	adeG	1226	protein homolog model	Pseudomonas aeruginosa	0	0.02	0	0	perfect_strict	antibiotic efflux; fluoroquinolone antibiotic; tetracycline antibiotic
ARO:3000778	adeG	1226	protein homolog model	Enterococcus faecium	0	0.06	0	0	perfect_strict	antibiotic efflux; fluoroquinolone antibiotic; tetracycline antibiotic
ARO:3000778	adeG	1226	protein homolog model	Acinetobacter pittii	0	97.41	100	0	perfect_strict	antibiotic efflux; fluoroquinolone antibiotic; tetracycline antibiotic
ARO:3000778	adeG	1226	protein homolog model	Acinetobacter nosocomialis	0	99.1	100	0	perfect_strict	antibiotic efflux; fluoroquinolone antibiotic; tetracycline antibiotic
ARO:3000778	adeG	1226	protein homolog model	Stenotrophomonas maltophilia	0	0.43	0	0	perfect_strict	antibiotic efflux; fluoroquinolone antibiotic; tetracycline antibiotic
ARO:3002602	aadA2	1227	protein homolog model	Acinetobacter baumannii	0.07	0.45	0.36	2.52	perfect	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002602	aadA2	1227	protein homolog model	Acinetobacter baumannii	0.07	4.73	1.43	2.52	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002602	aadA2	1227	protein homolog model	Salmonella enterica	3.6	2.61	2.75	3.31	perfect	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002602	aadA2	1227	protein homolog model	Salmonella enterica	4.35	3.2	2.75	3.31	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002602	aadA2	1227	protein homolog model	Escherichia coli	1.01	1.67	0.94	0.89	perfect	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002602	aadA2	1227	protein homolog model	Escherichia coli	1.63	2.05	0.94	1.4	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002602	aadA2	1227	protein homolog model	Klebsiella pneumoniae	2.69	24	15.33	34.29	perfect	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002602	aadA2	1227	protein homolog model	Klebsiella pneumoniae	3.55	32.25	15.68	34.29	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002602	aadA2	1227	protein homolog model	Pseudomonas aeruginosa	0	1.05	0	2.78	perfect	aminoglycoside antibiotic; antibiotic inactivation
